ts,changchun,haerbin,jinan,shenyang,taiyuan,tianjin,wulanchabu
2325,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2330,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2335,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2340,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2345,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2350,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2355,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2360,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2365,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2370,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2375,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2380,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2385,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2390,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2395,21.24,2.52,4.55,6.45,33.69,4.99,48.02
2400,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2405,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2410,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2415,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2420,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2425,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2430,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2435,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2440,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2445,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2450,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2455,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2460,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2465,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2470,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2475,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2480,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2485,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2490,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2495,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2500,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2505,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2510,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2515,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2520,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2525,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2530,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2535,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2540,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2545,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2550,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2555,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2560,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2565,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2570,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2575,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2580,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2585,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2590,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2595,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2600,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2605,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2610,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2615,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2620,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2625,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2630,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2635,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2640,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2645,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2650,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2655,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2660,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2665,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2670,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2675,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2680,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2685,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2690,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2695,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2700,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2705,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2710,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2715,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2720,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2725,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2730,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2735,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2740,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2745,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2750,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2755,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2760,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2765,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2770,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2775,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2780,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2785,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2790,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2795,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2800,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2805,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2810,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2815,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2820,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2825,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2830,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2835,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2840,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2845,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2850,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2855,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2860,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2865,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2870,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2875,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2880,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2885,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2890,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2895,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2900,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2905,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2910,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2915,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2920,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2925,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2930,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2935,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2940,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2945,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2950,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2955,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2960,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2965,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2970,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2975,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2980,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2985,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2990,19.13,2.89,4.55,6.08,29.65,4.87,46.89
2995,19.13,2.89,4.55,6.08,29.65,4.87,46.89
3000,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3005,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3010,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3015,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3020,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3025,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3030,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3035,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3040,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3045,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3050,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3055,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3060,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3065,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3070,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3075,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3080,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3085,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3090,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3095,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3100,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3105,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3110,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3115,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3120,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3125,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3130,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3135,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3140,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3145,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3150,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3155,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3160,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3165,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3170,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3175,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3180,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3185,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3190,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3195,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3200,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3205,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3210,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3215,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3220,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3225,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3230,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3235,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3240,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3245,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3250,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3255,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3260,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3265,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3270,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3275,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3280,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3285,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3290,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3295,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3300,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3305,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3310,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3315,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3320,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3325,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3330,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3335,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3340,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3345,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3350,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3355,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3360,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3365,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3370,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3375,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3380,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3385,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3390,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3395,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3400,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3405,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3410,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3415,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3420,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3425,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3430,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3435,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3440,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3445,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3450,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3455,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3460,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3465,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3470,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3475,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3480,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3485,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3490,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3495,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3500,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3505,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3510,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3515,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3520,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3525,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3530,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3535,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3540,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3545,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3550,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3555,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3560,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3565,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3570,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3575,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3580,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3585,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3590,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3595,16.98,2.82,4.49,5.7,25.36,5.14,46.27
3600,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3605,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3610,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3615,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3620,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3625,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3630,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3635,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3640,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3645,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3650,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3655,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3660,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3665,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3670,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3675,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3680,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3685,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3690,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3695,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3700,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3705,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3710,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3715,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3720,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3725,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3730,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3735,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3740,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3745,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3750,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3755,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3760,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3765,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3770,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3775,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3780,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3785,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3790,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3795,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3800,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3805,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3810,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3815,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3820,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3825,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3830,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3835,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3840,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3845,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3850,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3855,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3860,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3865,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3870,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3875,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3880,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3885,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3890,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3895,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3900,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3905,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3910,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3915,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3920,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3925,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3930,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3935,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3940,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3945,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3950,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3955,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3960,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3965,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3970,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3975,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3980,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3985,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3990,14.84,2.88,4.51,5.5,21.49,5.24,45.6
3995,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4000,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4005,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4010,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4015,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4020,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4025,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4030,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4035,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4040,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4045,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4050,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4055,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4060,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4065,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4070,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4075,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4080,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4085,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4090,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4095,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4100,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4105,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4110,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4115,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4120,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4125,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4130,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4135,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4140,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4145,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4150,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4155,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4160,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4165,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4170,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4175,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4180,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4185,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4190,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4195,14.84,2.88,4.51,5.5,21.49,5.24,45.6
4200,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4205,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4210,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4215,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4220,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4225,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4230,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4235,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4240,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4245,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4250,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4255,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4260,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4265,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4270,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4275,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4280,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4285,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4290,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4295,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4300,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4305,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4310,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4315,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4320,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4325,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4330,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4335,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4340,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4345,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4350,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4355,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4360,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4365,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4370,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4375,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4380,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4385,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4390,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4395,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4400,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4405,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4410,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4415,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4420,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4425,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4430,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4435,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4440,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4445,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4450,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4455,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4460,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4465,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4470,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4475,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4480,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4485,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4490,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4495,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4500,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4505,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4510,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4515,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4520,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4525,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4530,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4535,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4540,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4545,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4550,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4555,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4560,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4565,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4570,12.86,2.81,4.38,7.44,17.45,5.19,44.47
