ts,changsha,foshan,fuzhou,guangzhou,guiyang,kunming,nanchang,nanning,xiamen
1855,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1860,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1865,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1870,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1875,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1880,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1885,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1890,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1895,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1900,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1905,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1910,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1915,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1920,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1925,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1930,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1935,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1940,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1945,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1950,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1955,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1960,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1965,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1970,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1975,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1980,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1985,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1990,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
1995,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2000,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2005,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2010,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2015,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2020,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2025,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2030,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2035,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2040,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2045,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2050,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2055,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2060,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2065,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2070,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2075,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2080,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2085,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2090,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2095,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2100,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2105,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2110,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2115,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2120,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2125,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2130,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2135,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2140,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2145,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2150,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2155,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2160,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2165,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2170,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2175,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2180,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2185,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2190,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2195,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2200,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2205,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2210,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2215,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2220,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2225,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2230,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2235,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2240,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2245,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2250,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2255,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2260,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2265,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2270,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2275,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2280,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2285,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2290,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2295,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2300,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2305,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2310,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2315,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2320,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2325,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2330,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2335,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2340,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2345,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2350,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2355,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2360,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2365,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2370,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2375,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2380,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2385,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2390,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2395,1.06,3.45,0.87,39.9,7.77,40.4,0.11,25.3,8.3
2400,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2405,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2410,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2415,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2420,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2425,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2430,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2435,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2440,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2445,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2450,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2455,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2460,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2465,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2470,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2475,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2480,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2485,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2490,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2495,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2500,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2505,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2510,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2515,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2520,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2525,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2530,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2535,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2540,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2545,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2550,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2555,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2560,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2565,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2570,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2575,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2580,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2585,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2590,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2595,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2600,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2605,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2610,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2615,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2620,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2625,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2630,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2635,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2640,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2645,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2650,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2655,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2660,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2665,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2670,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2675,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2680,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2685,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2690,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2695,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2700,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2705,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2710,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2715,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2720,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2725,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2730,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2735,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2740,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2745,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2750,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2755,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2760,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2765,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2770,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2775,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2780,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2785,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2790,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2795,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2800,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2805,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2810,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2815,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2820,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2825,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2830,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2835,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2840,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2845,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2850,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2855,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2860,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2865,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2870,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2875,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2880,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2885,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2890,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2895,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2900,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2905,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2910,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2915,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2920,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2925,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2930,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2935,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2940,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2945,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2950,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2955,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2960,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2965,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2970,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2975,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2980,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2985,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2990,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
2995,1.0,3.29,0.88,38.38,7.67,34.74,0.11,23.69,8.44
3000,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3005,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3010,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3015,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3020,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3025,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3030,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3035,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3040,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3045,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3050,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3055,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3060,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3065,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3070,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3075,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3080,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3085,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3090,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3095,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3100,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3105,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3110,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3115,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3120,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3125,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3130,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3135,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3140,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3145,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3150,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3155,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3160,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3165,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3170,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3175,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3180,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3185,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3190,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3195,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3200,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3205,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3210,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3215,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3220,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3225,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3230,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3235,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3240,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3245,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3250,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3255,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3260,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3265,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3270,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3275,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3280,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3285,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3290,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3295,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3300,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3305,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3310,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3315,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3320,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3325,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3330,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3335,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3340,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3345,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3350,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3355,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3360,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3365,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3370,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3375,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3380,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3385,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3390,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3395,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3400,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3405,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3410,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3415,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3420,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3425,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3430,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3435,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3440,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3445,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3450,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3455,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3460,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3465,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3470,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3475,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3480,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3485,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3490,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3495,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3500,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3505,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3510,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3515,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3520,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3525,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3530,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3535,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3540,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3545,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3550,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3555,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3560,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3565,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3570,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3575,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3580,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3585,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3590,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3595,0.98,3.12,0.91,37.45,7.32,28.85,0.28,21.54,8.77
3600,0.97,3.14,0.97,38.2,7.51,23.8,2.4,19.12,8.75
3605,0.97,3.14,0.97,38.2,7.51,23.8,2.4,19.12,8.75
3610,0.97,3.14,0.97,38.2,7.51,23.8,2.4,19.12,8.75
3615,0.97,3.14,0.97,38.2,7.51,23.8,2.4,19.12,8.75
3620,0.97,3.14,0.97,38.2,7.51,23.8,2.4,19.12,8.75
3625,0.97,3.14,0.97,38.2,7.51,23.8,2.4,19.12,8.75
3630,0.97,3.14,0.97,38.2,7.51,23.8,2.4,19.12,8.75
3635,0.97,3.14,0.97,38.2,7.51,23.8,2.4,19.12,8.75
